target,feature,transform,n,n_positive,direction,oriented_auc,average_precision,spearman_rho,spearman_p,mwu_p,median_positive,median_negative,median_positive_minus_negative,source_eta2_after_transform,raw_source_eta2
clean_pre_1_16_vs_post_control,front_radius_q70_positive_step_fraction,raw,106,54,higher_in_positive,0.6068376068376068,0.6344645158694362,0.19914474756125075,0.040701585724132364,0.04162746164971564,0.01578947368421045,0.0,0.01578947368421045,0.36398625429553283,0.36398625429553283
clean_pre_1_16_vs_post_control,velocity_mse_mean,raw,106,54,higher_in_positive,0.6036324786324787,0.6755670480545689,0.1794727518568398,0.06564306992937455,0.06637413775251953,0.00027512197266329997,0.0002148312341887,6.029073847459997e-05,0.783022062622364,0.783022062622364
clean_pre_1_16_vs_post_control,temporal_energy_mean,raw,106,54,higher_in_positive,0.595797720797721,0.668250953147945,0.16590436511852202,0.08919919511878055,0.08972426956863017,0.00971791474148625,0.00867474311962715,0.0010431716218590997,0.7281690036904103,0.7281690036904103
clean_pre_1_16_vs_post_control,velocity_minus_persistence_mse,raw,106,54,higher_in_positive,0.5954415954415955,0.6668263205948107,0.16528762026678032,0.0904116494374949,0.09092579530578469,0.00015864454326215,0.00013749769277630002,2.1146850485849976e-05,0.7970380411936366,0.7970380411936366
clean_pre_1_16_vs_post_control,mask_centroid_path_px,raw,106,54,higher_in_positive,0.5893874643874644,0.6943121754976076,0.1548029577871711,0.11308823423262558,0.11339903601906394,8.319046550549125,8.120175248118361,0.19887130243076356,0.7648575103265738,0.7648575103265738
clean_pre_1_16_vs_post_control,roi_norm_mean_last,raw,106,54,lower_in_positive,0.5865384615384615,0.5928558341912579,0.14986899897323736,0.12518357291894144,0.12538914181137867,0.0765831097960472,0.08144109696149825,-0.00485798716545105,0.19923670283826445,0.19923670283826445
clean_pre_1_16_vs_post_control,object_area_ds_px,raw,106,54,higher_in_positive,0.5838675213675214,0.5407138449252431,0.14527562074181424,0.1373149991399562,0.13741895291792083,70.5,56.0,14.5,0.10986075143354154,0.10986075143354154
clean_pre_1_16_vs_post_control,object_mean_residual,raw,106,54,lower_in_positive,0.5833333333333334,0.5533102391986334,0.1443182953075619,0.1399522851461985,0.1400344936350822,9020.50732421875,9993.2158203125,-972.70849609375,0.17496062687710975,0.17496062687710975
clean_pre_1_16_vs_post_control,object_x_full_approx,raw,106,54,higher_in_positive,0.5801282051282051,0.5749102090544852,0.1387693395096529,0.15600066738973975,0.1559565532140307,1198.6972802024036,1178.88,19.81728020240348,0.2701791145026204,0.2701791145026204
clean_pre_1_16_vs_post_control,persistence_mse_p95,raw,106,54,higher_in_positive,0.5705128205128206,0.6433519473721545,0.12211548064486007,0.2123895876494661,0.21197560299963591,0.00032058389842855,0.0002936236785899,2.6960219838650023e-05,0.681991026318554,0.681991026318554
clean_pre_1_16_vs_post_control,roi_norm_mean_positive_step_fraction,raw,106,54,higher_in_positive,0.5681980056980057,0.5787715257722192,0.12035986172975759,0.2190864375214354,0.21865912967369916,0.5157894736842106,0.5052631578947369,0.010526315789473717,0.12356133059905985,0.12356133059905985
clean_pre_1_16_vs_post_control,roi_norm_mean_first,raw,106,54,lower_in_positive,0.5669515669515669,0.5661503642426253,0.1159480321274429,0.23657120465583453,0.23603567467431208,0.0770253203809261,0.0812263935804367,-0.004201073199510602,0.1770683094060683,0.1770683094060683
clean_pre_1_16_vs_post_control,front_gradient_peak_radius_slope_px_per_norm_time,raw,90,49,higher_in_positive,0.5664509706321554,0.6459129495051336,0.11464840266513135,0.28192761736896804,0.2812391062083973,0.095360824742268,3.0581207669281865e-17,0.09536082474226797,0.1932607245506234,0.1932607245506234
clean_pre_1_16_vs_post_control,masked_minus_background_mean_median,raw,106,54,higher_in_positive,0.5662393162393162,0.5911254342962959,0.11471454242395948,0.24162900305936252,0.2410708557964628,0.14636108372360465,0.1455672727897763,0.0007938109338283539,0.43670484472087534,0.43670484472087534
clean_pre_1_16_vs_post_control,velocity_mse_p95,raw,106,54,higher_in_positive,0.5605413105413106,0.6332577563725208,0.10484662479609197,0.2847929985376262,0.28408026451553436,0.0009040354852913499,0.00083114013395965,7.289535133169996e-05,0.67054335146267,0.67054335146267
clean_pre_1_16_vs_post_control,front_radius_q60_delta_px,raw,106,54,higher_in_positive,0.5462962962962963,0.551595189142372,0.11322214167294088,0.24784808169036318,0.24779591999869743,0.0,0.0,0.0,0.19692374664441703,0.19692374664441703
clean_pre_1_16_vs_post_control,front_radius_q70_slope_px_per_norm_time,raw,56,32,lower_in_positive,0.544921875,0.6507653982660627,0.07702252590356382,0.5726023264822923,0.5734785526985579,0.0057989690721649,0.048969072164948446,-0.043170103092783546,0.3379626708409469,0.3379626708409469
clean_pre_1_16_vs_post_control,mask_base_area_fraction,raw,106,54,higher_in_positive,0.5347222222222223,0.5759919480500524,0.060134592368699884,0.5403147137887555,0.5398523862864835,0.26095920138888884,0.2572157118055556,0.0037434895833332593,0.21608411441791764,0.21608411441791764
clean_pre_1_16_vs_post_control,front_radius_q70_median_px,raw,106,54,higher_in_positive,0.5318732193732194,0.5100482378554689,0.05696023730389799,0.5619420587213735,0.5616394926368142,6.0,6.0,0.0,0.18852166145600718,0.18852166145600718
clean_pre_1_16_vs_post_control,apparent_diffusion_q70_px2_per_norm_time,raw,56,32,lower_in_positive,0.5299479166666666,0.6251962541686746,0.05134747314527858,0.7070426224298076,0.7095022063383921,0.11372422680412356,0.639175257731959,-0.5254510309278355,0.20786015276907482,0.20786015276907482
clean_pre_1_16_vs_post_control,apparent_diffusion_q70_um2_per_norm_time,raw,56,32,lower_in_positive,0.5299479166666666,0.6251962541686746,0.05134747314527858,0.7070426224298076,0.7095022063383921,0.00419232989690715,0.0235625567010309,-0.019370226804123748,0.20786015276907463,0.20786015276907463
clean_pre_1_16_vs_post_control,front_radius_q60_median_px,raw,106,54,higher_in_positive,0.5197649572649573,0.49445670415474385,0.03475837014147973,0.7235463882491515,0.7241194831179809,7.5,6.5,1.0,0.18916582859938572,0.18916582859938572
clean_pre_1_16_vs_post_control,mask_area_fraction_median,raw,106,54,higher_in_positive,0.5165598290598291,0.5425110189468417,0.02867928582262692,0.770416344329067,0.7712690834986978,0.24188910590277773,0.2378472222222222,0.004041883680555525,0.29077556614059247,0.29077556614059247
clean_pre_1_16_vs_post_control,mask_area_fraction_slope,raw,106,54,higher_in_positive,0.5113960113960114,0.5378086013056015,0.019735835255734965,0.8408524891849571,0.8422062240471567,0.00294020959738325,0.0016195640258089,0.0013206455715743502,0.3709568317727134,0.3709568317727134
clean_pre_1_16_vs_post_control,front_radius_q80_median_px,raw,106,54,higher_in_positive,0.5017806267806267,0.4926198027339246,0.003364037965194526,0.9726982734177242,0.9752503850852365,5.0,5.0,0.0,0.18760524310145266,0.18760524310145266
clean_pre_1_16_vs_post_control,object_candidate_rank,raw,106,54,higher_in_positive,0.5,0.5094339622641509,0.0,1.0,1.0,1.5,1.5,0.0,0.0,0.0
clean_pre_1_16_vs_post_control,front_gradient_peak_radius_median_px,raw,106,54,higher_in_positive,0.4959045584045585,0.5091295542809366,-0.007201623628408809,0.9415936035534206,0.9437270792648285,5.0,5.0,0.0,0.25372647451269464,0.25372647451269464
clean_pre_1_16_vs_post_control,front_radius_q70_delta_px,raw,106,54,higher_in_positive,0.47507122507122507,0.5092089943308497,-0.06208847385263253,0.5272098182456842,0.5276004935666647,0.0,0.0,0.0,0.11678601772059717,0.11678601772059717
clean_pre_1_16_vs_post_control,roi_norm_mean_late_minus_early,raw,106,54,lower_in_positive,0.4626068376068375,0.4872183066052511,-0.06475820943288034,0.5095657554594952,0.5089879936595896,0.0009640310890972499,0.0009724682507415,-8.437161644250096e-06,0.5985554655138969,0.5985554655138969
clean_pre_1_16_vs_post_control,front_radius_q80_delta_px,raw,106,54,higher_in_positive,0.44747150997151,0.48602841835546234,-0.1392208743821098,0.15464545983798286,0.15509780872079107,0.0,0.0,0.0,0.08729908603844944,0.08729908603844944
clean_pre_1_16_vs_post_control,object_y_full_approx,raw,106,54,lower_in_positive,0.4321581196581197,0.47202750141044725,-0.11749048619463714,0.23035095469307293,0.22984457044005024,180.19854280510017,181.24959173765274,-1.0510489325525612,0.1767898202994347,0.1767898202994347
clean_pre_1_16_vs_post_control,front_radius_q80_median_px,source_residual,106,54,higher_in_positive,0.6447649572649572,0.5699404401048049,0.25094901686986604,0.009467233902238043,0.010219887620032099,-0.20000000000000018,-1.3499999999999996,1.1499999999999995,4.3206642759263126e-33,0.18760524310145266
clean_pre_1_16_vs_post_control,front_radius_q70_median_px,source_residual,106,54,higher_in_positive,0.6367521367521368,0.5724099209892194,0.23711092133126058,0.014394378453569936,0.015245237213490383,-0.09999999999999964,-1.1999999999999993,1.0999999999999996,4.493758802926673e-33,0.18852166145600718
clean_pre_1_16_vs_post_control,front_radius_q70_delta_px,source_residual,106,54,higher_in_positive,0.6198361823361823,0.657150254010961,0.21050283139353795,0.03031939022293325,0.03125530430790433,0.125,-0.1,0.225,5.203567976391899e-34,0.11678601772059717
clean_pre_1_16_vs_post_control,front_radius_q60_median_px,source_residual,106,54,higher_in_positive,0.6127136752136751,0.5567583474477753,0.19532131492223398,0.04480484710126065,0.045685656738552995,-0.40000000000000036,-1.9124999999999996,1.5124999999999993,5.013778355353885e-33,0.18916582859938572
clean_pre_1_16_vs_post_control,front_radius_q60_slope_px_per_norm_time,source_residual,55,35,higher_in_positive,0.6071428571428571,0.7141692748197178,0.17857142857142858,0.19209177637840547,0.19241146197802195,0.18635452462772062,-0.1193084192439861,0.3056629438717067,3.0448525348348638e-33,0.2812613722951844
clean_pre_1_16_vs_post_control,front_gradient_peak_radius_slope_px_per_norm_time,source_residual,90,49,lower_in_positive,0.584868093578895,0.6009929497239404,0.146423012746842,0.16847885828126416,0.16841918947786338,-0.04486146907216537,0.07683634020618535,-0.12169780927835072,2.489851536989061e-33,0.1932607245506234
clean_pre_1_16_vs_post_control,apparent_diffusion_q70_px2_per_norm_time,source_residual,56,32,higher_in_positive,0.5833333333333333,0.6192329861964013,0.14287992527381863,0.2934876237582057,0.29309899182213317,0.4132570876288658,-4.358864905498283,4.772121993127149,1.662251873572738e-33,0.20786015276907482
clean_pre_1_16_vs_post_control,apparent_diffusion_q70_um2_per_norm_time,source_residual,56,32,higher_in_positive,0.5833333333333333,0.6192329861964013,0.14287992527381863,0.2934876237582057,0.29309899182213317,0.015234309278350568,-0.16068519587628882,0.1759195051546394,3.277621428091369e-33,0.20786015276907463
clean_pre_1_16_vs_post_control,front_radius_q70_slope_px_per_norm_time,source_residual,56,32,higher_in_positive,0.56640625,0.6117339158625377,0.11385744045257423,0.40341600099272856,0.4030924323119752,0.010447349042709775,-0.0797895189003435,0.09023686794305327,2.8872900991430222e-33,0.3379626708409469
clean_pre_1_16_vs_post_control,front_radius_q60_delta_px,source_residual,106,54,higher_in_positive,0.5642806267806268,0.635608934270494,0.1116466317318332,0.25453234804406377,0.25392466646464307,0.0,-0.1,0.1,1.6097856765574955e-33,0.19692374664441703
clean_pre_1_16_vs_post_control,object_y_full_approx,source_residual,106,54,lower_in_positive,0.5642806267806267,0.6687039542598192,0.11132300660436749,0.25592051861593174,0.255303641111569,-78.68977242604326,-62.13804424450038,-16.551728181542884,7.63482183250649e-33,0.1767898202994347
clean_pre_1_16_vs_post_control,velocity_minus_persistence_mse,source_residual,106,54,lower_in_positive,0.5601851851851852,0.6423666882334199,0.10422987994435028,0.2876514850224889,0.28693088339739325,-1.4249572632244497e-05,3.7312975109653218e-06,-1.798087014320982e-05,9.485952031334782e-33,0.7970380411936366
clean_pre_1_16_vs_post_control,roi_norm_mean_delta_last_minus_first,source_residual,106,54,lower_in_positive,0.556980056980057,0.6062234669963432,0.09867917627867481,0.3142343245813272,0.3134540859113093,-9.352825582027419e-05,7.41519033907383e-06,-0.00010094344615934802,1.0175061883037838e-33,0.41398376879987014
clean_pre_1_16_vs_post_control,velocity_mse_mean,source_residual,106,54,lower_in_positive,0.5566239316239316,0.6632180331212228,0.0980624314269331,0.31728322026967115,0.3164976716619532,-4.496689070948e-05,-2.556961862861258e-06,-4.240992884661874e-05,6.038099855059692e-32,0.783022062622364
clean_pre_1_16_vs_post_control,raw_roi_mean_delta_last_minus_first,source_residual,106,54,lower_in_positive,0.5534188034188035,0.6115746678046337,0.09251172776125764,0.34557971386700653,0.344759336134397,-0.6435058593749998,-0.027069091796875,-0.6164367675781248,6.8939850661600945e-34,0.4591139102176846
clean_pre_1_16_vs_post_control,persistence_mse_mean,source_residual,106,54,lower_in_positive,0.5530626780626781,0.6635962763498964,0.09189498290951591,0.3488187385764701,0.3479959984488008,-1.1700860341078198e-05,-2.3475600755618864e-06,-9.353300265516312e-06,2.943440939785965e-32,0.7541982340374828
clean_pre_1_16_vs_post_control,front_radius_q80_delta_px,source_residual,106,54,higher_in_positive,0.5489672364672366,0.5593477505845256,0.0867861218905435,0.3763756457439228,0.37558555983885056,0.0,-0.2,0.2,2.9055650284383496e-34,0.08729908603844944
clean_pre_1_16_vs_post_control,mask_centroid_path_px,source_residual,106,54,lower_in_positive,0.5473646723646723,0.6287931304618313,0.08202706528164844,0.4032017035959976,0.4023860717642046,-0.4481375359315898,-0.39774404137294583,-0.05039349455864395,2.947995786743991e-32,0.7648575103265738
clean_pre_1_16_vs_post_control,mask_centroid_drift_px,source_residual,106,54,lower_in_positive,0.5427350427350427,0.6208520298742255,0.0740093822090061,0.45086518908307854,0.45012261832721445,-0.06036007464723367,-0.02602571596116962,-0.03433435868606405,9.127648809003947e-33,0.1618456126623724
clean_pre_1_16_vs_post_control,masked_minus_background_mean_median,source_residual,106,54,lower_in_positive,0.5416666666666666,0.5551322307202976,0.07215914765378095,0.46229436101871746,0.46157774345279223,-0.0009946820326149353,-2.105338498949172e-05,-0.0009736286476254435,3.0822746380990503e-30,0.43670484472087534
clean_pre_1_16_vs_post_control,persistence_mse_late_mean,source_residual,106,54,lower_in_positive,0.530982905982906,0.6427489118345078,0.05365680210152943,0.584877449822645,0.5846132107865016,-1.2234807945770825e-05,1.2120812698480845e-06,-1.344688921561891e-05,1.2273027868809494e-32,0.6646846224893732
clean_pre_1_16_vs_post_control,temporal_energy_p95,source_residual,106,54,lower_in_positive,0.5292022792022792,0.6591605709788441,0.05057307784282084,0.6066664678849569,0.6065111199852704,6.755616283043477e-05,0.00011427323974203766,-4.6717076911602894e-05,1.3883815376244911e-32,0.8374275676480234
clean_pre_1_16_vs_post_control,front_radius_q80_slope_px_per_norm_time,source_residual,54,33,lower_in_positive,0.5266955266955268,0.6722400324607943,0.04508960747252508,0.7461262936133006,0.749434221206478,-0.012177835051546293,0.04043170103092786,-0.05260953608247415,1.6856684996277742e-33,0.15336694105565868
clean_pre_1_16_vs_post_control,roi_norm_mean_positive_step_fraction,source_residual,106,54,higher_in_positive,0.525462962962963,0.5604523484505908,0.04411570851909836,0.6534083320081747,0.6535107981360136,0.0,-0.002105263157894721,0.002105263157894721,1.592115699374916e-30,0.12356133059905985
clean_pre_1_16_vs_post_control,object_area_ds_px,source_residual,106,54,higher_in_positive,0.5233262108262109,0.5153106880935802,0.04039902675731182,0.6809481233811664,0.6812142168789194,-9.649999999999999,-10.05,0.40000000000000213,5.2761596432882684e-33,0.10986075143354154
clean_pre_1_16_vs_post_control,mask_area_fraction_slope,source_residual,106,54,higher_in_positive,0.5167378917378918,0.5304956540529873,0.028987008031860724,0.76802220071355,0.7688583379446536,0.0005898736733068448,-0.00047624288692237537,0.0010661165602292202,1.544281629907837e-33,0.3709568317727134
clean_pre_1_16_vs_post_control,roi_norm_mean_last,source_residual,106,54,lower_in_positive,0.516025641025641,0.5365405615688191,0.02775351832837729,0.7776319357925489,0.7785347179594158,-0.0019083470106124809,0.0025581565685570337,-0.004466503579169515,3.3782122478153968e-31,0.19923670283826445
clean_pre_1_16_vs_post_control,roi_norm_mean_late_minus_early,source_residual,106,54,lower_in_positive,0.5110398860398859,0.5400615945178047,0.019119090403993243,0.8457633364468305,0.8471528045048307,-0.00017991719457009504,0.00016771622661808881,-0.00034763342118818385,1.304843487590849e-32,0.5985554655138969
clean_pre_1_16_vs_post_control,roi_norm_mean_first,source_residual,106,54,lower_in_positive,0.50997150997151,0.5287057182513866,0.01726885584876809,0.8605306144163681,0.8620279583455629,-0.0018124811351299397,0.0024862977676093634,-0.004298778902739303,8.843458469968833e-31,0.1770683094060683
clean_pre_1_16_vs_post_control,object_mean_residual,source_residual,106,54,lower_in_positive,0.508903133903134,0.49680889560488395,0.01541862129354294,0.8753461112169035,0.8769522050587478,-19.841748046875182,455.7798095703124,-475.6215576171876,2.2920707034723626e-32,0.17496062687710975
clean_pre_1_16_vs_post_control,velocity_mse_p95,source_residual,106,54,lower_in_positive,0.5089031339031339,0.5769409420280484,0.01541862129354294,0.8753461112169035,0.8769522050587478,-2.3979123288865047e-05,4.923185513688866e-05,-7.32109784257537e-05,5.276242806263867e-32,0.67054335146267
clean_pre_1_16_vs_post_control,temporal_energy_mean,source_residual,106,54,lower_in_positive,0.5089031339031339,0.5729059635576883,0.01541862129354294,0.8753461112169035,0.8769522050587478,0.00010340593289581961,0.00022155401529746262,-0.00011814808240164301,1.566178043106527e-31,0.7281690036904103
clean_pre_1_16_vs_post_control,object_mean_abs_z,source_residual,106,54,lower_in_positive,0.5085470085470085,0.4978058637564027,0.014801876441801223,0.8802944563621558,0.8819369628234727,-0.31749873161316167,0.862270641326905,-1.1797693729400667,4.493960024832153e-32,0.24062877316727443
clean_pre_1_16_vs_post_control,front_gradient_peak_radius_median_px,source_residual,106,54,higher_in_positive,0.5080128205128205,0.5310652963582286,0.013884175925361782,0.8876659450840111,0.8893640944808454,-0.0625,-0.125,0.0625,9.771833214225567e-33,0.25372647451269464
clean_pre_1_16_vs_post_control,object_x_full_approx,source_residual,106,54,higher_in_positive,0.5064102564102565,0.4996519719424204,0.011101547160772232,0.910073623720601,0.9119358549233262,45.30579941371775,-42.8207755260799,88.12657493979765,5.246619486694386e-32,0.2701791145026204
clean_pre_1_16_vs_post_control,front_radius_q70_positive_step_fraction,source_residual,106,54,lower_in_positive,0.5064102564102564,0.5983696666093874,0.011110731528972273,0.9099995387884517,0.911863295928229,-0.00315789473684209,-0.0026315789473684396,-0.0005263157894736504,9.9401611149228e-33,0.36398625429553283
clean_pre_1_16_vs_post_control,object_candidate_rank,source_residual,106,54,higher_in_positive,0.5,0.5094339622641509,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
clean_pre_1_16_vs_post_control,persistence_mse_p95,source_residual,106,54,lower_in_positive,0.49928774928774927,0.5715141179611918,-0.0012334897034834353,0.9899876259586812,0.9924364619073137,-9.30648286158498e-06,1.5075298788329989e-05,-2.438178164991497e-05,4.033324419610283e-32,0.681991026318554
clean_pre_1_16_vs_post_control,temporal_energy_late_minus_early,source_residual,106,54,lower_in_positive,0.4928774928774929,0.5870545607107391,-0.012334897034834352,0.9001320610455806,0.9019208480334364,-3.226753324270249e-06,4.1723111644407003e-05,-4.4949864968677256e-05,2.381729238620391e-33,0.28233130688118036
clean_pre_1_16_vs_post_control,mask_area_fraction_iqr,source_residual,106,54,higher_in_positive,0.4832621082621083,0.5522635466238883,-0.02898715407426743,0.7680210649885227,0.7688572065447645,-0.0005221896701389089,-0.0007514105902777599,0.000229220920138851,1.986386695296688e-32,0.3839107963796472
clean_pre_1_16_vs_post_control,mask_base_area_fraction,source_residual,106,54,higher_in_positive,0.4809472934472935,0.5547316171165261,-0.032996015807942716,0.7370380886153346,0.7376638173469441,0.004752604166666674,0.0006076388888889006,0.0041449652777777735,5.605480752452472e-31,0.21608411441791764
clean_pre_1_16_vs_post_control,masked_minus_background_mean_slope,source_residual,106,54,lower_in_positive,0.47863247863247865,0.49998723341481666,-0.03700469110450305,0.7064721407903969,0.7068980346763112,0.00031309773444588456,0.00044516221571834003,-0.00013206448127245547,4.984064462459731e-33,0.5781004525786195
clean_pre_1_16_vs_post_control,mask_area_fraction_median,source_residual,106,54,higher_in_positive,0.4754273504273504,0.5467900858609973,-0.04255539477017851,0.6649159848288766,0.6650851256941674,0.003268771701388881,-0.0026869032118055775,0.005955674913194459,4.675779742438587e-31,0.29077556614059247
clean_pre_1_16_vs_post_control,mask_centroid_max_step_px,source_residual,106,54,higher_in_positive,0.4658119658119658,0.5839153073263188,-0.05920750576720489,0.5465884573456739,0.5461518285994363,-0.02252044647021155,-0.024687030111219782,0.0021665836410082323,3.5021997566846926e-32,0.7553858029701687
clean_pre_1_16_vs_post_control,front_radius_q70_delta_px,within_source_rank,106,54,higher_in_positive,0.593482905982906,0.6106469304687059,0.16378366654402812,0.09342306856822188,0.0939172735649269,0.09999999999999998,0.0,0.09999999999999998,0.004390072582533365,0.11678601772059717
clean_pre_1_16_vs_post_control,roi_norm_mean_delta_last_minus_first,within_source_rank,106,54,lower_in_positive,0.5539529914529915,0.591169896725563,0.09372652105837963,0.3392553135880677,0.33844543879347655,0.0,0.04999999999999999,-0.04999999999999999,0.00222057735011103,0.41398376879987014
clean_pre_1_16_vs_post_control,temporal_energy_late_minus_early,within_source_rank,106,54,higher_in_positive,0.547542735042735,0.548936018010577,0.08259425586526976,0.3999465584622129,0.3991336741046043,0.09999999999999998,0.0,0.09999999999999998,0.002220577350111029,0.28233130688118036
clean_pre_1_16_vs_post_control,masked_minus_background_mean_median,within_source_rank,106,54,lower_in_positive,0.5443376068376069,0.5501683028722908,0.07702688482384637,0.43256835053538256,0.4317966878629015,0.0,0.09999999999999998,-0.09999999999999998,0.00222057735011103,0.43670484472087534
clean_pre_1_16_vs_post_control,front_radius_q80_slope_px_per_norm_time,within_source_rank,54,33,lower_in_positive,0.5418470418470418,0.6550948721272013,0.07109548151534505,0.609445146903709,0.6109912133327859,0.09999999999999998,0.16666666666666663,-0.06666666666666665,0.07950603579852919,0.15336694105565868
clean_pre_1_16_vs_post_control,roi_norm_mean_positive_step_fraction,within_source_rank,106,54,higher_in_positive,0.5391737891737891,0.543873369521745,0.06834408811327049,0.4863556020436033,0.4857181621207396,-0.04999999999999999,-0.04999999999999999,0.0,0.002472391626833691,0.12356133059905985
clean_pre_1_16_vs_post_control,mask_area_fraction_iqr,within_source_rank,106,54,higher_in_positive,0.5352564102564102,0.525192181935999,0.06121941874141962,0.5330188767136734,0.5325329375240948,0.09999999999999998,0.0,0.09999999999999998,0.0022247930942422348,0.3839107963796472
clean_pre_1_16_vs_post_control,front_radius_q80_median_px,within_source_rank,106,54,higher_in_positive,0.5302706552706553,0.5563540290112968,0.05258250494728452,0.592427493952834,0.5922067791075719,-0.04999999999999999,-0.0625,0.012500000000000011,0.002815632391035026,0.18760524310145266
clean_pre_1_16_vs_post_control,mask_centroid_max_step_px,within_source_rank,106,54,lower_in_positive,0.5281339031339032,0.5485155484027339,0.048874886554899674,0.6188161431945902,0.6187315883753228,0.0,0.09999999999999998,-0.09999999999999998,0.002220577350111029,0.7553858029701687
clean_pre_1_16_vs_post_control,object_y_full_approx,within_source_rank,106,54,lower_in_positive,0.5281339031339032,0.5421018936040914,0.04886089305826537,0.6189166932556994,0.6188320364141444,0.04999999999999999,0.09999999999999998,-0.04999999999999999,0.0022226832231870323,0.1767898202994347
clean_pre_1_16_vs_post_control,front_radius_q80_delta_px,within_source_rank,106,54,higher_in_positive,0.5217236467236468,0.5569815870160804,0.0378621721252753,0.6999920994155812,0.700391736522863,0.050000000000000044,0.0,0.050000000000000044,0.0052003882956594095,0.08729908603844944
clean_pre_1_16_vs_post_control,persistence_mse_mean,within_source_rank,106,54,lower_in_positive,0.521011396011396,0.5382340238681105,0.036506217245828324,0.7102488366887855,0.7107066051650273,0.0,0.04999999999999999,-0.04999999999999999,0.00222057735011103,0.7541982340374828
clean_pre_1_16_vs_post_control,temporal_energy_p95,within_source_rank,106,54,lower_in_positive,0.5202991452991453,0.539637531526171,0.03526800299170775,0.7196604122902451,0.7201791249237051,0.0,0.09999999999999998,-0.09999999999999998,0.002220577350111029,0.8374275676480234
